antecedents,consequents,antecedent support,consequent support,support,confidence,lift
"frozenset({'Shower', ' Door ', 'Toilet'})",frozenset({'Fridge'}),0.222222222,0.944444444,0.222222222,1,1.058823529
"frozenset({'Shower', ' Door '})","frozenset({'Fridge', 'Toilet'})",0.222222222,0.916666667,0.222222222,1,1.090909091
"frozenset({'Maindoor', ' Door ', 'Seat'})",frozenset({'Toilet'}),0.333333333,0.916666667,0.333333333,1,1.090909091
"frozenset({'Maindoor', ' Door ', 'Toilet'})",frozenset({'Seat'}),0.333333333,0.916666667,0.333333333,1,1.090909091
"frozenset({' Door ', 'Seat', 'Toilet'})",frozenset({'Maindoor'}),0.361111111,0.638888889,0.333333333,0.923076923,1.444816054
"frozenset({'Maindoor', ' Door '})","frozenset({'Seat', 'Toilet'})",0.333333333,0.888888889,0.333333333,1,1.125
"frozenset({' Door ', 'Seat'})","frozenset({'Maindoor', 'Toilet'})",0.361111111,0.638888889,0.333333333,0.923076923,1.444816054
"frozenset({' Door ', 'Toilet'})","frozenset({'Maindoor', 'Seat'})",0.361111111,0.611111111,0.333333333,0.923076923,1.51048951
frozenset({' Door '}),"frozenset({'Maindoor', 'Seat', 'Toilet'})",0.361111111,0.611111111,0.333333333,0.923076923,1.51048951
"frozenset({'Shower', ' Door ', 'Seat'})",frozenset({'Toilet'}),0.222222222,0.916666667,0.222222222,1,1.090909091
"frozenset({'Shower', ' Door ', 'Toilet'})",frozenset({'Seat'}),0.222222222,0.916666667,0.222222222,1,1.090909091
"frozenset({'Shower', ' Door '})","frozenset({'Seat', 'Toilet'})",0.222222222,0.888888889,0.222222222,1,1.125
"frozenset({'Basin', ' Maindoor ', 'Fridge'})",frozenset({'Bed'}),0.222222222,0.777777778,0.222222222,1,1.285714286
"frozenset({'Basin', ' Maindoor ', 'Bed'})",frozenset({'Fridge'}),0.222222222,0.944444444,0.222222222,1,1.058823529
"frozenset({' Maindoor ', 'Fridge', 'Bed'})",frozenset({'Basin'}),0.222222222,0.805555556,0.222222222,1,1.24137931
"frozenset({'Basin', ' Maindoor '})","frozenset({'Fridge', 'Bed'})",0.222222222,0.777777778,0.222222222,1,1.285714286
"frozenset({' Maindoor ', 'Fridge'})","frozenset({'Basin', 'Bed'})",0.222222222,0.638888889,0.222222222,1,1.565217391
"frozenset({' Maindoor ', 'Bed'})","frozenset({'Basin', 'Fridge'})",0.222222222,0.805555556,0.222222222,1,1.24137931
frozenset({' Maindoor '}),"frozenset({'Basin', 'Fridge', 'Bed'})",0.222222222,0.638888889,0.222222222,1,1.565217391
"frozenset({'Basin', ' Maindoor ', 'Seat'})",frozenset({'Bed'}),0.222222222,0.777777778,0.222222222,1,1.285714286
"frozenset({'Basin', ' Maindoor ', 'Bed'})",frozenset({'Seat'}),0.222222222,0.916666667,0.222222222,1,1.090909091
"frozenset({' Maindoor ', 'Seat', 'Bed'})",frozenset({'Basin'}),0.222222222,0.805555556,0.222222222,1,1.24137931
"frozenset({'Basin', ' Maindoor '})","frozenset({'Seat', 'Bed'})",0.222222222,0.75,0.222222222,1,1.333333333
"frozenset({' Maindoor ', 'Seat'})","frozenset({'Basin', 'Bed'})",0.222222222,0.638888889,0.222222222,1,1.565217391
"frozenset({' Maindoor ', 'Bed'})","frozenset({'Basin', 'Seat'})",0.222222222,0.777777778,0.222222222,1,1.285714286
frozenset({' Maindoor '}),"frozenset({'Basin', 'Seat', 'Bed'})",0.222222222,0.611111111,0.222222222,1,1.636363636
"frozenset({'Basin', ' Maindoor ', 'Bed'})",frozenset({'Toilet'}),0.222222222,0.916666667,0.222222222,1,1.090909091
"frozenset({'Basin', ' Maindoor ', 'Toilet'})",frozenset({'Bed'}),0.222222222,0.777777778,0.222222222,1,1.285714286
"frozenset({' Maindoor ', 'Bed', 'Toilet'})",frozenset({'Basin'}),0.222222222,0.805555556,0.222222222,1,1.24137931
"frozenset({'Basin', ' Maindoor '})","frozenset({'Bed', 'Toilet'})",0.222222222,0.75,0.222222222,1,1.333333333
"frozenset({' Maindoor ', 'Bed'})","frozenset({'Basin', 'Toilet'})",0.222222222,0.777777778,0.222222222,1,1.285714286
"frozenset({' Maindoor ', 'Toilet'})","frozenset({'Basin', 'Bed'})",0.222222222,0.638888889,0.222222222,1,1.565217391
frozenset({' Maindoor '}),"frozenset({'Basin', 'Bed', 'Toilet'})",0.222222222,0.611111111,0.222222222,1,1.636363636
"frozenset({'Basin', ' Maindoor ', 'Fridge'})",frozenset({'Seat'}),0.222222222,0.916666667,0.222222222,1,1.090909091
"frozenset({'Basin', ' Maindoor ', 'Seat'})",frozenset({'Fridge'}),0.222222222,0.944444444,0.222222222,1,1.058823529
"frozenset({' Maindoor ', 'Fridge', 'Seat'})",frozenset({'Basin'}),0.222222222,0.805555556,0.222222222,1,1.24137931
"frozenset({'Basin', ' Maindoor '})","frozenset({'Seat', 'Fridge'})",0.222222222,0.916666667,0.222222222,1,1.090909091
"frozenset({' Maindoor ', 'Fridge'})","frozenset({'Basin', 'Seat'})",0.222222222,0.777777778,0.222222222,1,1.285714286
"frozenset({' Maindoor ', 'Seat'})","frozenset({'Basin', 'Fridge'})",0.222222222,0.805555556,0.222222222,1,1.24137931
frozenset({' Maindoor '}),"frozenset({'Basin', 'Seat', 'Fridge'})",0.222222222,0.777777778,0.222222222,1,1.285714286
"frozenset({'Basin', ' Maindoor ', 'Fridge'})",frozenset({'Toilet'}),0.222222222,0.916666667,0.222222222,1,1.090909091
"frozenset({'Basin', ' Maindoor ', 'Toilet'})",frozenset({'Fridge'}),0.222222222,0.944444444,0.222222222,1,1.058823529
"frozenset({' Maindoor ', 'Fridge', 'Toilet'})",frozenset({'Basin'}),0.222222222,0.805555556,0.222222222,1,1.24137931
"frozenset({'Basin', ' Maindoor '})","frozenset({'Fridge', 'Toilet'})",0.222222222,0.916666667,0.222222222,1,1.090909091
"frozenset({' Maindoor ', 'Fridge'})","frozenset({'Basin', 'Toilet'})",0.222222222,0.777777778,0.222222222,1,1.285714286
"frozenset({' Maindoor ', 'Toilet'})","frozenset({'Basin', 'Fridge'})",0.222222222,0.805555556,0.222222222,1,1.24137931
frozenset({' Maindoor '}),"frozenset({'Basin', 'Fridge', 'Toilet'})",0.222222222,0.777777778,0.222222222,1,1.285714286
"frozenset({'Basin', ' Maindoor ', 'Seat'})",frozenset({'Toilet'}),0.222222222,0.916666667,0.222222222,1,1.090909091
"frozenset({'Basin', ' Maindoor ', 'Toilet'})",frozenset({'Seat'}),0.222222222,0.916666667,0.222222222,1,1.090909091
"frozenset({' Maindoor ', 'Seat', 'Toilet'})",frozenset({'Basin'}),0.222222222,0.805555556,0.222222222,1,1.24137931
"frozenset({'Basin', ' Maindoor '})","frozenset({'Seat', 'Toilet'})",0.222222222,0.888888889,0.222222222,1,1.125
"frozenset({' Maindoor ', 'Seat'})","frozenset({'Basin', 'Toilet'})",0.222222222,0.777777778,0.222222222,1,1.285714286
"frozenset({' Maindoor ', 'Toilet'})","frozenset({'Basin', 'Seat'})",0.222222222,0.777777778,0.222222222,1,1.285714286
frozenset({' Maindoor '}),"frozenset({'Basin', 'Seat', 'Toilet'})",0.222222222,0.75,0.222222222,1,1.333333333
"frozenset({' Maindoor ', 'Fridge', 'Seat'})",frozenset({'Bed'}),0.222222222,0.777777778,0.222222222,1,1.285714286
"frozenset({' Maindoor ', 'Fridge', 'Bed'})",frozenset({'Seat'}),0.222222222,0.916666667,0.222222222,1,1.090909091
"frozenset({' Maindoor ', 'Seat', 'Bed'})",frozenset({'Fridge'}),0.222222222,0.944444444,0.222222222,1,1.058823529
"frozenset({' Maindoor ', 'Fridge'})","frozenset({'Seat', 'Bed'})",0.222222222,0.75,0.222222222,1,1.333333333
"frozenset({' Maindoor ', 'Seat'})","frozenset({'Fridge', 'Bed'})",0.222222222,0.777777778,0.222222222,1,1.285714286
"frozenset({' Maindoor ', 'Bed'})","frozenset({'Seat', 'Fridge'})",0.222222222,0.916666667,0.222222222,1,1.090909091
frozenset({' Maindoor '}),"frozenset({'Seat', 'Fridge', 'Bed'})",0.222222222,0.75,0.222222222,1,1.333333333
"frozenset({' Maindoor ', 'Fridge', 'Toilet'})",frozenset({'Bed'}),0.222222222,0.777777778,0.222222222,1,1.285714286
"frozenset({' Maindoor ', 'Fridge', 'Bed'})",frozenset({'Toilet'}),0.222222222,0.916666667,0.222222222,1,1.090909091
"frozenset({' Maindoor ', 'Bed', 'Toilet'})",frozenset({'Fridge'}),0.222222222,0.944444444,0.222222222,1,1.058823529
"frozenset({' Maindoor ', 'Fridge'})","frozenset({'Bed', 'Toilet'})",0.222222222,0.75,0.222222222,1,1.333333333
"frozenset({' Maindoor ', 'Toilet'})","frozenset({'Fridge', 'Bed'})",0.222222222,0.777777778,0.222222222,1,1.285714286
"frozenset({' Maindoor ', 'Bed'})","frozenset({'Fridge', 'Toilet'})",0.222222222,0.916666667,0.222222222,1,1.090909091
frozenset({' Maindoor '}),"frozenset({'Fridge', 'Toilet', 'Bed'})",0.222222222,0.75,0.222222222,1,1.333333333
"frozenset({' Maindoor ', 'Seat', 'Toilet'})",frozenset({'Bed'}),0.222222222,0.777777778,0.222222222,1,1.285714286
"frozenset({' Maindoor ', 'Seat', 'Bed'})",frozenset({'Toilet'}),0.222222222,0.916666667,0.222222222,1,1.090909091
"frozenset({' Maindoor ', 'Bed', 'Toilet'})",frozenset({'Seat'}),0.222222222,0.916666667,0.222222222,1,1.090909091
"frozenset({' Maindoor ', 'Seat'})","frozenset({'Bed', 'Toilet'})",0.222222222,0.75,0.222222222,1,1.333333333
"frozenset({' Maindoor ', 'Toilet'})","frozenset({'Seat', 'Bed'})",0.222222222,0.75,0.222222222,1,1.333333333
"frozenset({' Maindoor ', 'Bed'})","frozenset({'Seat', 'Toilet'})",0.222222222,0.888888889,0.222222222,1,1.125
frozenset({' Maindoor '}),"frozenset({'Seat', 'Toilet', 'Bed'})",0.222222222,0.722222222,0.222222222,1,1.384615385
"frozenset({'Fridge', ' Maindoor ', 'Seat'})",frozenset({'Toilet'}),0.222222222,0.916666667,0.222222222,1,1.090909091
"frozenset({' Maindoor ', 'Seat', 'Toilet'})",frozenset({'Fridge'}),0.222222222,0.944444444,0.222222222,1,1.058823529
"frozenset({' Maindoor ', 'Fridge', 'Toilet'})",frozenset({'Seat'}),0.222222222,0.916666667,0.222222222,1,1.090909091
"frozenset({' Maindoor ', 'Seat'})","frozenset({'Fridge', 'Toilet'})",0.222222222,0.916666667,0.222222222,1,1.090909091
"frozenset({' Maindoor ', 'Fridge'})","frozenset({'Seat', 'Toilet'})",0.222222222,0.888888889,0.222222222,1,1.125
"frozenset({' Maindoor ', 'Toilet'})","frozenset({'Fridge', 'Seat'})",0.222222222,0.916666667,0.222222222,1,1.090909091
frozenset({' Maindoor '}),"frozenset({'Fridge', 'Seat', 'Toilet'})",0.222222222,0.888888889,0.222222222,1,1.125
"frozenset({'Cupboard', 'Basin', 'Bed'})",frozenset({'Fridge'}),0.361111111,0.944444444,0.361111111,1,1.058823529
"frozenset({'Cupboard', 'Basin', 'Bed'})",frozenset({'Seat'}),0.361111111,0.916666667,0.361111111,1,1.090909091
"frozenset({'Cupboard', 'Basin', 'Bed'})",frozenset({'Toilet'}),0.361111111,0.916666667,0.333333333,0.923076923,1.006993007
"frozenset({'Door', 'Basin', 'Fridge'})",frozenset({'Bed'}),0.222222222,0.777777778,0.222222222,1,1.285714286
"frozenset({'Door', 'Basin', 'Bed'})",frozenset({'Fridge'}),0.222222222,0.944444444,0.222222222,1,1.058823529
"frozenset({'Door', 'Fridge', 'Bed'})",frozenset({'Basin'}),0.222222222,0.805555556,0.222222222,1,1.24137931
"frozenset({'Door', 'Basin'})","frozenset({'Fridge', 'Bed'})",0.222222222,0.777777778,0.222222222,1,1.285714286
"frozenset({'Door', 'Fridge'})","frozenset({'Basin', 'Bed'})",0.222222222,0.638888889,0.222222222,1,1.565217391
"frozenset({'Door', 'Bed'})","frozenset({'Basin', 'Fridge'})",0.222222222,0.805555556,0.222222222,1,1.24137931
frozenset({'Door'}),"frozenset({'Basin', 'Fridge', 'Bed'})",0.222222222,0.638888889,0.222222222,1,1.565217391
"frozenset({'Door', 'Basin', 'Bed'})",frozenset({'Toilet'}),0.222222222,0.916666667,0.222222222,1,1.090909091
"frozenset({'Door', 'Basin', 'Toilet'})",frozenset({'Bed'}),0.222222222,0.777777778,0.222222222,1,1.285714286
"frozenset({'Door', 'Bed', 'Toilet'})",frozenset({'Basin'}),0.222222222,0.805555556,0.222222222,1,1.24137931
"frozenset({'Door', 'Basin'})","frozenset({'Bed', 'Toilet'})",0.222222222,0.75,0.222222222,1,1.333333333
"frozenset({'Door', 'Bed'})","frozenset({'Basin', 'Toilet'})",0.222222222,0.777777778,0.222222222,1,1.285714286
"frozenset({'Door', 'Toilet'})","frozenset({'Basin', 'Bed'})",0.222222222,0.638888889,0.222222222,1,1.565217391
frozenset({'Door'}),"frozenset({'Basin', 'Bed', 'Toilet'})",0.222222222,0.611111111,0.222222222,1,1.636363636
"frozenset({'Maindoor', 'Basin', 'Bed'})",frozenset({'Fridge'}),0.361111111,0.944444444,0.361111111,1,1.058823529
"frozenset({'Microwave', 'Basin', 'Bed'})",frozenset({'Fridge'}),0.277777778,0.944444444,0.277777778,1,1.058823529
"frozenset({'Basin', 'Seat', 'Bed'})",frozenset({'Fridge'}),0.611111111,0.944444444,0.611111111,1,1.058823529
"frozenset({'Basin', 'Fridge', 'Bed'})",frozenset({'Seat'}),0.638888889,0.916666667,0.611111111,0.956521739,1.043478261
"frozenset({'Basin', 'Bed'})","frozenset({'Fridge', 'Seat'})",0.638888889,0.916666667,0.611111111,0.956521739,1.043478261
"frozenset({'Shower', 'Basin', 'Bed'})",frozenset({'Fridge'}),0.388888889,0.944444444,0.388888889,1,1.058823529
"frozenset({'Basin', 'Fridge', 'Bed'})",frozenset({'Toilet'}),0.638888889,0.916666667,0.611111111,0.956521739,1.043478261
"frozenset({'Basin', 'Bed', 'Toilet'})",frozenset({'Fridge'}),0.611111111,0.944444444,0.611111111,1,1.058823529
"frozenset({'Basin', 'Bed'})","frozenset({'Fridge', 'Toilet'})",0.638888889,0.916666667,0.611111111,0.956521739,1.043478261
"frozenset({'Maindoor', 'Basin', 'Bed'})",frozenset({'Seat'}),0.361111111,0.916666667,0.333333333,0.923076923,1.006993007
"frozenset({'Maindoor', 'Basin', 'Bed'})",frozenset({'Toilet'}),0.361111111,0.916666667,0.361111111,1,1.090909091
"frozenset({'Microwave', 'Basin', 'Bed'})",frozenset({'Seat'}),0.277777778,0.916666667,0.277777778,1,1.090909091
"frozenset({'Shower', 'Basin', 'Bed'})",frozenset({'Seat'}),0.388888889,0.916666667,0.361111111,0.928571429,1.012987013
"frozenset({'Basin', 'Seat', 'Bed'})",frozenset({'Toilet'}),0.611111111,0.916666667,0.583333333,0.954545455,1.041322314
"frozenset({'Basin', 'Bed', 'Toilet'})",frozenset({'Seat'}),0.611111111,0.916666667,0.583333333,0.954545455,1.041322314
"frozenset({'Basin', 'Bed'})","frozenset({'Seat', 'Toilet'})",0.638888889,0.888888889,0.583333333,0.913043478,1.027173913
"frozenset({'Shower', 'Basin', 'Bed'})",frozenset({'Toilet'}),0.388888889,0.916666667,0.361111111,0.928571429,1.012987013
"frozenset({'Maindoor', 'Cupboard', 'Basin'})",frozenset({'Fridge'}),0.388888889,0.944444444,0.388888889,1,1.058823529
"frozenset({'Microwave', 'Cupboard', 'Basin'})",frozenset({'Fridge'}),0.416666667,0.944444444,0.416666667,1,1.058823529
"frozenset({'Microwave', 'Basin', 'Fridge'})",frozenset({'Cupboard'}),0.444444444,0.666666667,0.416666667,0.9375,1.40625
"frozenset({'Microwave', 'Basin'})","frozenset({'Cupboard', 'Fridge'})",0.444444444,0.666666667,0.416666667,0.9375,1.40625
"frozenset({'Cupboard', 'Basin', 'Seat'})",frozenset({'Fridge'}),0.527777778,0.944444444,0.527777778,1,1.058823529
"frozenset({'Cupboard', 'Basin', 'Fridge'})",frozenset({'Seat'}),0.527777778,0.916666667,0.527777778,1,1.090909091
"frozenset({'Cupboard', 'Basin'})","frozenset({'Fridge', 'Seat'})",0.527777778,0.916666667,0.527777778,1,1.090909091
"frozenset({'Shower', 'Cupboard', 'Basin'})",frozenset({'Fridge'}),0.416666667,0.944444444,0.416666667,1,1.058823529
"frozenset({'Cupboard', 'Basin', 'Toaster'})",frozenset({'Fridge'}),0.222222222,0.944444444,0.222222222,1,1.058823529
"frozenset({'Basin', 'Fridge', 'Toaster'})",frozenset({'Cupboard'}),0.222222222,0.666666667,0.222222222,1,1.5
"frozenset({'Basin', 'Toaster'})","frozenset({'Cupboard', 'Fridge'})",0.222222222,0.666666667,0.222222222,1,1.5
"frozenset({'Cupboard', 'Basin', 'Fridge'})",frozenset({'Toilet'}),0.527777778,0.916666667,0.5,0.947368421,1.033492823
"frozenset({'Cupboard', 'Basin', 'Toilet'})",frozenset({'Fridge'}),0.5,0.944444444,0.5,1,1.058823529
"frozenset({'Cupboard', 'Basin'})","frozenset({'Fridge', 'Toilet'})",0.527777778,0.916666667,0.5,0.947368421,1.033492823
"frozenset({'Maindoor', 'Basin', 'Microwave'})",frozenset({'Cupboard'}),0.333333333,0.666666667,0.333333333,1,1.5
"frozenset({'Maindoor', 'Cupboard', 'Basin'})",frozenset({'Seat'}),0.388888889,0.916666667,0.388888889,1,1.090909091
"frozenset({'Maindoor', 'Cupboard', 'Basin'})",frozenset({'Toilet'}),0.388888889,0.916666667,0.388888889,1,1.090909091
"frozenset({'Microwave', 'Cupboard', 'Basin'})",frozenset({'Seat'}),0.416666667,0.916666667,0.416666667,1,1.090909091
"frozenset({'Microwave', 'Basin', 'Seat'})",frozenset({'Cupboard'}),0.444444444,0.666666667,0.416666667,0.9375,1.40625
"frozenset({'Microwave', 'Basin'})","frozenset({'Cupboard', 'Seat'})",0.444444444,0.666666667,0.416666667,0.9375,1.40625
"frozenset({'Shower', 'Cupboard', 'Basin'})",frozenset({'Microwave'}),0.416666667,0.583333333,0.388888889,0.933333333,1.6
"frozenset({'Shower', 'Basin', 'Microwave'})",frozenset({'Cupboard'}),0.416666667,0.666666667,0.388888889,0.933333333,1.4
"frozenset({'Microwave', 'Cupboard', 'Basin'})",frozenset({'Shower'}),0.416666667,0.694444444,0.388888889,0.933333333,1.344
"frozenset({'Microwave', 'Basin', 'Toaster'})",frozenset({'Cupboard'}),0.222222222,0.666666667,0.222222222,1,1.5
"frozenset({'Cupboard', 'Basin', 'Toaster'})",frozenset({'Microwave'}),0.222222222,0.583333333,0.222222222,1,1.714285714
"frozenset({'Basin', 'Toaster'})","frozenset({'Microwave', 'Cupboard'})",0.222222222,0.555555556,0.222222222,1,1.8
"frozenset({'Microwave', 'Cupboard', 'Basin'})",frozenset({'Toilet'}),0.416666667,0.916666667,0.388888889,0.933333333,1.018181818
"frozenset({'Microwave', 'Basin', 'Toilet'})",frozenset({'Cupboard'}),0.416666667,0.666666667,0.388888889,0.933333333,1.4
"frozenset({'Shower', 'Cupboard', 'Basin'})",frozenset({'Seat'}),0.416666667,0.916666667,0.416666667,1,1.090909091
"frozenset({'Cupboard', 'Basin', 'Toaster'})",frozenset({'Seat'}),0.222222222,0.916666667,0.222222222,1,1.090909091
"frozenset({'Basin', 'Seat', 'Toaster'})",frozenset({'Cupboard'}),0.222222222,0.666666667,0.222222222,1,1.5
"frozenset({'Basin', 'Toaster'})","frozenset({'Cupboard', 'Seat'})",0.222222222,0.666666667,0.222222222,1,1.5
"frozenset({'Cupboard', 'Basin', 'Seat'})",frozenset({'Toilet'}),0.527777778,0.916666667,0.5,0.947368421,1.033492823
"frozenset({'Cupboard', 'Basin', 'Toilet'})",frozenset({'Seat'}),0.5,0.916666667,0.5,1,1.090909091
"frozenset({'Cupboard', 'Basin'})","frozenset({'Seat', 'Toilet'})",0.527777778,0.888888889,0.5,0.947368421,1.065789474
"frozenset({'Shower', 'Basin', 'Toaster'})",frozenset({'Cupboard'}),0.222222222,0.666666667,0.222222222,1,1.5
"frozenset({'Cupboard', 'Basin', 'Toaster'})",frozenset({'Shower'}),0.222222222,0.694444444,0.222222222,1,1.44
"frozenset({'Basin', 'Toaster'})","frozenset({'Shower', 'Cupboard'})",0.222222222,0.555555556,0.222222222,1,1.8
"frozenset({'Shower', 'Cupboard', 'Basin'})",frozenset({'Toilet'}),0.416666667,0.916666667,0.388888889,0.933333333,1.018181818
"frozenset({'Door', 'Basin', 'Fridge'})",frozenset({'Toilet'}),0.222222222,0.916666667,0.222222222,1,1.090909091
"frozenset({'Door', 'Basin', 'Toilet'})",frozenset({'Fridge'}),0.222222222,0.944444444,0.222222222,1,1.058823529
"frozenset({'Door', 'Fridge', 'Toilet'})",frozenset({'Basin'}),0.222222222,0.805555556,0.222222222,1,1.24137931
"frozenset({'Door', 'Basin'})","frozenset({'Fridge', 'Toilet'})",0.222222222,0.916666667,0.222222222,1,1.090909091
"frozenset({'Door', 'Fridge'})","frozenset({'Basin', 'Toilet'})",0.222222222,0.777777778,0.222222222,1,1.285714286
"frozenset({'Door', 'Toilet'})","frozenset({'Basin', 'Fridge'})",0.222222222,0.805555556,0.222222222,1,1.24137931
frozenset({'Door'}),"frozenset({'Basin', 'Fridge', 'Toilet'})",0.222222222,0.777777778,0.222222222,1,1.285714286
"frozenset({'Maindoor', 'Basin', 'Microwave'})",frozenset({'Fridge'}),0.333333333,0.944444444,0.333333333,1,1.058823529
"frozenset({'Maindoor', 'Basin', 'Seat'})",frozenset({'Fridge'}),0.5,0.944444444,0.5,1,1.058823529
"frozenset({'Maindoor', 'Basin', 'Fridge'})",frozenset({'Seat'}),0.527777778,0.916666667,0.5,0.947368421,1.033492823
"frozenset({'Maindoor', 'Basin'})","frozenset({'Fridge', 'Seat'})",0.527777778,0.916666667,0.5,0.947368421,1.033492823
"frozenset({'Shower', 'Basin', 'Maindoor'})",frozenset({'Fridge'}),0.388888889,0.944444444,0.388888889,1,1.058823529
"frozenset({'Maindoor', 'Basin', 'Fridge'})",frozenset({'Toilet'}),0.527777778,0.916666667,0.527777778,1,1.090909091
"frozenset({'Maindoor', 'Basin', 'Toilet'})",frozenset({'Fridge'}),0.527777778,0.944444444,0.527777778,1,1.058823529
"frozenset({'Maindoor', 'Basin'})","frozenset({'Fridge', 'Toilet'})",0.527777778,0.916666667,0.527777778,1,1.090909091
"frozenset({'Microwave', 'Basin', 'Seat'})",frozenset({'Fridge'}),0.444444444,0.944444444,0.444444444,1,1.058823529
"frozenset({'Microwave', 'Basin', 'Fridge'})",frozenset({'Seat'}),0.444444444,0.916666667,0.444444444,1,1.090909091
"frozenset({'Microwave', 'Basin'})","frozenset({'Fridge', 'Seat'})",0.444444444,0.916666667,0.444444444,1,1.090909091
"frozenset({'Shower', 'Basin', 'Microwave'})",frozenset({'Fridge'}),0.416666667,0.944444444,0.416666667,1,1.058823529
"frozenset({'Microwave', 'Basin', 'Fridge'})",frozenset({'Shower'}),0.444444444,0.694444444,0.416666667,0.9375,1.35
"frozenset({'Microwave', 'Basin'})","frozenset({'Shower', 'Fridge'})",0.444444444,0.694444444,0.416666667,0.9375,1.35
